id,camp_category_id,organization_id,camp_procedure_id,acceptable_regions,acceptable_programs,acceptable_education_levels,name_en,name_th,short_description_en,short_description_th,long_description,min_cgpa,other_conditions,application_fee,deposit,url,fburl,app_close_date,confirmation_date,announcement_date,interview_date,interview_information,event_start_date,event_end_date,location,quota,backup_limit,contact_campmaker,payment_information
100,21,118,1,"[1, 2, 3, 4, 5, 6]",[1],[4],Agri Bio-Science Camp 10,Agri Bio-Science Camp ครั้งที่ 10 “เกษตรนอกกะลา”,Agri Bio-Science Camp 10 at Kasetsart University,ค่ายสำหรับน้องๆ ม.ปลาย ที่สนใจในด้านการเกษตร เรามาดูกันดีกว่าว่าคณะเกษตรเขาเรียนอะไรกัน การเกษตรไปไกลได้มากกว่าที่เป็นอยู่ อยากรู้ว่าจะไปยังไง สมัครเข้ามาได้เลย เเล้วพบกันนะคะน้องๆ,กิจกรรมจะบ่งบอกถึง ความเป็นเกษตรที่มากกว่าที่คุณคิด เกี่ยวข้องกับสาขาวิชาเเละภาควิชาของคณะเกษตร อาทิเช่น สัตวศาสตร์อุตสากรรม พืชสวน พืชไร่นา จะมาเป็นเกษตรนอกกะลาได้อย่างไร มารับความรู้พร้อมกับความสนุกสนานไปด้วยกันนะคะ,,,,,,https://www.facebook.com/AgriBioSciCamp/,2019-2-25 23:59:59,2020-4-4 23:59:59,,,,2020-4-5 8:0:0,2020-4-7 16:0:0,อาคารวชิรานุสรณ์ คณะเกษตร มหาวิทยาเกษตรศาสตร์,30,5,พี่กิฟต์ 081-234-5681,
101,21,117,4,"[1, 2, 3, 4, 5, 6]",[1],[4],"Marine Camp ""Save Our Sea Keep Our Lives""",ค่ายอบรมวิทยาศาสตร์ทางทะเลครั้งที่ 37,"Marine Camp ""Save Our Sea Keep Our Lives"" at Chulalongkorn University",ค่ายอบรมวิทยาศาสตร์ทางทะเลครั้งที่ 37 ตอน Save Our Sea Keep Our Lives เปิดรับสมัคร!! สำหรับน้องๆ ม.ปลาย ไม่จำกัดสายการเรียน ขอแค่มีใจรักและอยากรู้จักทะเล,“ค่ายอบรมวิทยาศาสตร์ทางทะเล” หรือที่รู้จักกันดีในนาม “มารีนแคมป์ (Marine Camp)” จัดขึ้นครั้งแรกในปี พ.ศ. 2523 โดยชมรมพิทักษ์ทะเล ซึ่งดำเนินงานโดยนิสิตภาควิชาวิทยาศาสตร์ทางทะเล คณะวิทยาศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย เพื่อเผยแพร่ความรู้ด้านวิชาการ ด้านความรู้ทั่วไปเกี่ยวกับท้องทะเลให้กับบุคคลทั่วไปที่สนใจ โดยมุ่งเน้นปูพื้นฐานในด้านการอนุรักษ์ทรัพยากรทางทะเล ซึ่งค่ายนี้เป็นค่ายอนุรักษ์ทรัพยากรทางทะเลแห่งแรกในประเทศไทยและเป็นต้นฉบับของค่ายอนุรักษ์อื่นๆ ที่เกิดขึ้นในภายหลัง ปัจจุบันโครงการนี้ได้จัดสืบเนื่องมากว่า 30 ปี โดยมีกลุ่มเป้าหมายเป็นเยาวชนในระดับมัธยมศึกษาตอนปลาย และมีวัตถุประสงค์เพื่อให้ความรู้ ความเข้าใจที่ถูกต้องเกี่ยวกับสภาพแวดล้อมของทะเล และตระหนักถึงสภาพปัญหาของทะเลไทยในปัจจุบัน”,,,,,,https://www.facebook.com/MarineCampChulalongkornUniversity/,2019-3-30 23:59:59,2019-5-24 23:59:59,2020-4-25 23:59:59,,,2020-5-25 8:0:0,2020-5-29 16:0:0,ณ ภาควิชาวิทยาศาสตร์ทางทะเล คณะวิทยาศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย และพิพิธภัณฑ์ธรรมชาติวิทยาเกาะและทะเลไทย จังหวัดชลบุรี,30,5,พี่ผิง 081-234-5681,
102,21,115,1,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Agri Bio-Sci Camp 7 : Agri is All Around,Agri Bio-Sci Camp ครั้งที่ 7 : Agri is All Around,Agri Bio-Sci Camp 7 : Agri is All Around at Kasetsart University,การเกษตร? เกษตรกรรม? เกษตรกร? เรียนไปทำไม? ขุดดิน? ปลูกผัก? เลี้ยงสัตว์? จริงๆ แล้วการเกษตรมันมีอะไรที่มากกว่านั้น! ถ้าอยากรู้ว่าคณะเกษตรเค้าเรียนอะไรกันบ้าง มาหาคำตอบได้ที่ค่ายนี้ !,การเกษตร ? เกษตรกรรม ? เกษตรกร ? เรียนไปทำไม ? ขุดดิน ? ปลูกผัก ? เลี้ยงสัตว์ ? จริงๆ แล้วการเกษตรมันมีอะไรที่มากกว่านั้น ! ถ้าอยากรู้ว่าคณะเกษตรเค้าเรียนอะไรกันบ้าง มาหาคำตอบได้ที่ค่ายนี้ ! การเรียนการสอนในคณะเกษตร มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตบางเขน ให้ความรู้ทางด้านการเกษตรตั้งแต่ต้นฟาร์มจนถึงผลผลิตกันเลยทีเดียว,,,,,http://www.agr.ku.ac.th/newweb/index.php/generalnewsmenu/517-generalpr15,https://www.facebook.com/AgriBioSciCamp,2020-3-14 23:59:59,2020-4-21 23:59:59,,,,2020-4-22 8:0:0,2020-4-24 16:0:0,มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตบางเขน,35,5,พี่นาว 081-234-5681,
103,22,117,3,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Tiw Yang Singh,“ติวอย่างสิงห์” โดย กลุ่มนิสิตคณะรัฐศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย,Tiw Yang Singh at Chulalongkorn University,GAT ที่ใครๆ ก็ว่าง่าย สิงห์ดำอย่างเราจะทำให้มันง่ายกว่า!!! มาทำให้ ”GAT” ง่ายกว่าที่เคยกับพวกเรา “ติวอย่างสิงห์”,มาแล้ว!! มาแล้ว!! สิ้นสุดการรอคอยกับโครงการ ”ติวอย่างสิงห์” พบกับการติวสุด Exclusive ไม่ว่าจะเป็น GAT เชื่อมโยง GAT ภาษาอังกฤษ โดยรุ่นพี่ที่มากด้วยประสบการณ์จากคณะ ”รัฐศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย” การันตีด้วยคะแนนแกทที่สูงถึง 292.5!!!! ยังไม่หมดแค่นั้น!! น้อง ๆ จะได้พบกับการแนะแนว จากเหล่าพี่ ๆ สิงห์ดำที่หาจากที่ไหนไม่ได้อีก!!! ไม่ว่าจะเป็นแนวข้อสอบปีล่าสุด การเตรียมตัวอ่านหนังสือ ชีวิตในรั้วจามจุรี เทคนิคการทำข้อสอบ และอื่น ๆ อีกมากมายที่ #dek62 ต้องรู้!!,,,300,,,https://www.facebook.com/TIWYANGSINGH,2020-1-12 23:59:59,2020-1-18 23:59:59,,,,2020-1-19 8:0:0,2020-1-19 16:0:0,ห้องประชุมเกษม สุวรรณกุล อาคารเกษม อุทยานิน (รัฐศาสตร์ 60 ปี) คณะรัฐศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย,340,5,พี่เชอร์รี่ 081-234-5683,
104,22,122,3,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Political Admission Camp,ค่ายตะลุยโจทย์รัฐศาสตร์ มธ. โค้งสุดท้ายก่อนสอบตรง,Political Admission Camp at Thammasat University,โค้งสุดท้ายก่อนสอบตรงรัฐศาสตร์ มธ. ใครอยากเป็นสิงห์เเดงห้ามพลาด!!! ค่ายตะลุยข้อสอบโค้งสุดท้ายที่ติวทั้งข้อสอบปรนัยเเละเรียงความ พร้อมทั้งรับคำเเนะนำการทำข้อสอบอย่างไรให้ได้เป็นสิงห์เเดง,โค้งสุดท้ายก่อนสอบตรงรัฐศาสตร์ มธ. ใครอยากเป็นสิงห์เเดงห้ามพลาด!!! เปิดรับสมัครเเล้วสำหรับ “ค่ายตะลุยโจทย์รัฐศาสตร์ โค้งสุดท้ายก่อนสอบ” โค้งสุดท้ายก่อนเข้าสู่สนามสอบตรงรัฐศาสตร์ มธ. คงจะเป็นเรื่องดีไม่ใช่น้อยที่เหล่าว่าที่สิงห์ฺแดงทั้งหลายจะได้มาฝึกทำข้อสอบทั้งปรนัยเเละเรียงความ พร้อมรับคำเเนะนำแนวทางในการทำข้อสอบจากทีมติวเตอร์มากประสบการณ์อย่างใกล้ชิด,,,999,,,https://www.facebook.com/Wanna-be-Singhadang-%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%AA%E0%B8%AD%E0%B8%9A%E0%B8%95%E0%B8%A3%E0%B8%87%E0%B8%A3%E0%B8%B1%E0%B8%90%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C-%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C-1002027776654538/,2020-2-28 23:59:59,2020-3-6 23:59:59,,,,2020-3-9 8:0:0,2020-3-9 16:0:0,มหาวิทยาลัยธรรมศาสตร์ ศูนย์รังสิต,50,5,พี่เชอร์รี่ 081-234-5684,
105,22,117,4,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Youth Political Scientist Camp 12,YPSC : ค่ายนักรัฐศาสตร์รุ่นเยาว์ครั้งที่ 12 คณะรัฐศาสตร์ ม.ธรรมศาสตร์,Youth Political Scientist Camp 12 at Thammasat University,ค่ายแนะแนวคณะรัฐศาสตร์ ธรรมศาสตร์ ที่รวบรวมเนื้อหาประเด็นสังคมทุกแขนงมาถ่ายทอดให้น้องๆ ได้เห็นพร้อมๆ กับแนะแนวการสอบเข้าไปในตัว มากกว่านั้นค่ายนี้ยังให้น้องๆ ได้ซึมซับความเป็นสิงห์แดงด้วย!,,,,400,,,https://www.facebook.com/YPSC.TU/,2020-3-10 23:59:59,2020-6-4 23:59:59,2020-5-4 23:59:59,,,2020-6-6 8:0:0,2020-6-9 16:0:0,มหาวิทยาลัยธรรมศาสตร์ ท่าพระจันทร์ และรังสิต,66,5,พี่นิ้ง 081-234-5682,
106,22,122,4,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],BIR The Future 2019: The Future War,BIR The Future 2019 – ค่ายรัฐศาสตร์การเมืองและการระหว่างประเทศ มธ.,BIR The Future 2019: The Future War at Thammasat University,กลับมาอีกครั้งกับ BIR THE FUTURE ค่ายที่จะเติมเต็มความรู้และความพร้อมในการเข้าคณะ BIR พร้อมกับกิจกรรมน่าสนใจ มาร่วมค้นหาอัญมณีทั้ง6ในสงครามแห่งอนาคตไปด้วยกัน ถ้าพร้อมแล้วส่งใบสมัครเข้ามาเลย,ค่ายที่อนาคตเด็ก BIR เข้าร่วมมากที่สุดกลับมาอีกครั้ง และในครั้งนี้เราได้กลับมาภายใต้ธีม Infinity War เพื่อค้นหาสุดยอดอัญมณีทั้งหกในการเข้าคณะ BIR ไปด้วยกัน ! ขอเชิญชวนน้องๆ ม.ปลายที่มีความสนใจในการสอบเข้าโครงการหลักสูตรรัฐศาสตรบัณฑิต สาขาการเมืองและการระหว่างประเทศ ภาคภาษาอังกฤษ (BIR) คณะรัฐศาสตร์ มหาวิทยาลัยธรรมศาสตร์ มาร่วมเตรียมความพร้อมผ่านกิจกรรมต่างๆ ทั้งการติวความรู้ ทำกิจกรรมและทำแบบทดสอบเสมือนจริงเกี่ยวกับความรู้ทางรัฐศาสตร์และความสัมพันธ์ระหว่างประเทศ งานนี้รับจำนวนจำกัดเพียง 150 คนเท่านั้น,,,400,,,https://www.facebook.com/bmirthefuture,2020-12-25 23:59:59,2021-1-24 23:59:59,2021-1-1 23:59:59,,,2021-1-26 8:0:0,2021-1-27 16:0:0,คณะรัฐศาสตร์ มหาวิทยาลัยธรรมศาสตร์ (ท่าพระจันทร์) ,150,5,พี่ไหม 081-234-5682,
107,22,117,4,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],This Is Me VATAKAM,ค่ายเยาวชนนักรัฐศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย ครั้งที่ 18,This Is Me VATAKAM at Chulalongkorn University,“This Is Me VATAKAM: วาทกรรม อำนาจ นิยาม และการควบคุม” ค่ายเยาวชนนักรัฐศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย ครั้งที่ 18 กลับมาแล้ว!,วาทกรรมในสังคมที่อยู่รอบตัวเรา คำพูด คำเขียน ภาพหรือแผนที่ ฯลฯ มีอำนาจจากการให้ความหมาย นิยามว่าสิ่งใดใช่หรือไม่ใช่ กีดกันและควบคุมให้เรายอมสยบ คิดและกระทำตามอำนาจของวาทกรรมโดยที่เราไม่รู้ตัว โอกาสมาถึงแล้ว! สำหรับน้อง ๆ คนไหนที่มีความสนใจในคณะรัฐศาสตร์และเรื่องราวรอบตัวของคุณ ค่ายของเราเป็นคำตอบที่ดีที่สุด ในค่ายน้อง ๆ ทุกคนจะได้พบกับพี่ ๆ นิสิตคณะรัฐศาสตร์ทุกภาควิชาพร้อมทั้งกิจกรรมวิชาการและนันทนาการอย่างครบครัน จัดเต็ม 4 วัน 3 คืน รู้แบบนี้ไม่มาไม่ได้แล้ว อย่ารอช้า กรอกใบสมัครพร้อมตอบข้อสอบแล้วมาร่วมค้นหาคำตอบเกี่ยวกับวาทกรรมไปด้วยกันนะจ๊ะสาจ๋า,,,300,,,https://www.facebook.com/SinghnoyChula,2019-12-23 23:59:59,2020-1-22 23:59:59,2019-12-29 23:59:59,,,2020-1-24 8:0:0,2020-1-27 16:0:0,ศูนย์เครือข่ายการเรียนรู้เพื่อภูมิภาค จุฬาลงกรณ์มหาวิทยาลัย จ. สระบุรี,65,5,พี่ดาว 081-234-5682,
108,22,115,4,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],YUWACHON 7 WONDERS of the WORLD,ค่ายยุวชนคนรัฐศาสตร์ครั้งที่ 7 “7 สิ่งมหัศจรรย์ของโลก”,YUWACHON 7 WONDERS of the WORLD at Kasetsart University,รัฐศาสตร์คืออะไร? จบไปแล้วทำไอะไรได้บ้าง? สิงห์เขียวคืออะไร? มาร่วมหาคำตอบด้วยกันเถอะ,ปีนี้มีกิจกรรมเยอะแยะมากมาย น้องๆ คนไหนที่มีความสนใจในทางรัฐศาสตร์ หรือต้องการจะรู้ว่ารัฐศาสตร์เขาเรียนอะไร จบไปแล้วทำอะไร สามารถสมัครมาได้เลยนะครับ แล้วพบกันครับ,,,500,,,https://www.facebook.com/YuWaChonCamp/,2019-11-30 23:59:59,2020-2-6 23:59:59,2020-1-29 23:59:59,,,2020-2-8 8:0:0,2020-2-10 16:0:0,คณะสังคมศาสตร์ มหาวิทยาลัยเกษตรศาสตร์,70,5,พี่พิชชี่ 081-234-5682,
109,23,124,1,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Designing for the future 5,โครงการ Designing for the future 5,Designing for the future 5 at Mahidol University,อยากจัดกิจกรรมเอง จัดกิจกรรมให้มากกว่าความสนุก มาร่วมออกแบบกิจกรรมด้วยตัวเอง หรือเติมไฟในการทำกิจกรรม สรรค์สร้างการเรียนรู้ทางสังคม ค่ายที่เป็นมากกว่าการอบรม,อบรมเชิงปฏิบัติการ การฝึกทักษะการจัดกิจกรรม ออกแบบกิจกรรมอย่างสร้างสรรค์ การเป็นกระบวนกร (Facilitator) เบื้องต้น สำหรับนักศึกษา ผู้สนใจที่อยากทำกิจกรรมกลุ่ม หรือกิจกรรมเพื่อสังคม การสร้างพื้นที่ปลอดภัยในการแลกเปลี่ยนเรียนรู้,,,,,https://op.mahidol.ac.th/ihrp/th/index.php/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%AA%E0%B8%A1%E0%B8%B1%E0%B8%84%E0%B8%A3%E0%B9%80%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%8A%E0%B8%99%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%A7%E0%B8%A1/,https://www.facebook.com/IHRP.Mahidol/photos/a.226259384172606/1513885962076602/?type=3&theater,2019-5-20 23:59:59,2020-6-4 23:59:59,,,,2020-6-6 8:0:0,2020-6-9 16:0:0,สถาบันสิทธิมนุษยชนและสันติศึกษา มหาวิทยาลัยมหิดล,30,5,พี่กิฟต์ 081-234-5682,
110,23,115,3,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Smart Home IoT Camp 2019,ค่ายนักประดิษฐ์รุ่นเยาว์ Smart Home IoT Camp 2019,Smart Home IoT Camp 2019 at Kasetsart University,ค่ายนักประดิษฐ์รุ่นเยาว์ ออกแบบ Smart Home ด้วย IoT เริ่มต้นกันตั้งแต่การออกแบบ 3D ต่อวงจร IoT เขียนโปรแกรมควบคุม และทำ Mobile App ควบคุม เด็กๆ จะได้ ระบบเปิดปิดเครื่องใช้ไฟฟ้าจากมือถือ,ค่ายนักประดิษฐ์รุ่นเยาว์ ออกแบบ Smart Home ด้วย IoT เริ่มต้นกันตั้งแต่การออกแบบ 3D ต่อวงจร IoT เขียนโปรแกรมควบคุม และทำ Mobile App ควบคุม เด็กๆ จะได้ ระบบเปิดปิดเครื่องใช้ไฟฟ้าจากมือถือผ่านเครือข่ายอินเตอร์เน็ตที่สร้างและออกแบบมากับมือกลับไปใช้งานที่บ้าน,,,8900,,http://www.robotinc.asia/,https://www.facebook.com/RobolabInstitute/,2020-3-31 23:59:59,2020-4-18 23:59:59,,,,2020-4-19 8:0:0,2020-4-21 16:0:0,สถานที่ KU House มหาวิทยาลัยเกษตรศาสตร์ บางเขน,30,5,พี่ผิง 081-234-5682,
111,23,122,4,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Changology Camp 5 (International Discussion),Changology Camp 5 (International Discussion),Now opening! ChanGOlogy 5 – the half-day workshop for high school students who are interested in social issues and social innovation.,Changology 5 เป็นกิจกรรมที่เปิดโอกาสให้น้องๆได้มาแสดงความคิดเห็นเกี่ยวกับปัญหาสังคม โดยมีกิจกรรม world cafe ซึ่งเป็น international discussion และกิจกรรมอื่นๆ อีกมากมาย,สำหรับน้องๆคนไหนที่สนใจเข้าร่วมค่าย Changology รวมพล คนคิดมาก ครั้งที่ 5 มาทางนี้! Changology 5 ค่ายที่เปิดโอกาสให้น้องๆมัธยมที่มีความสนใจในปัญหาสังคม ได้มาพูดคุยกับปัญหาที่เกิดขึ้นรอบๆ ตัว ภายใต้รูปแบบ international world cafe’ ซึ่งเป็น active discusstion ที่เปิดรับทั้งนักเรียนชาวไทยและชาวต่างชาติ (ใช้ภาษาอังกฤษเป็นหลัก) โดยเปิดโอกาสในน้องๆ แสดงความคิดเห็น และฝึก critical thinking และยังเป็นโอกาสพิเศษที่จะทำความรู้จักกับหลักสูตรโลกคดีศึกษาและการประกอบการเพื่อสังคม (GSSE – Global Studies and Social Entrepreneurship) หลักสูตรนานาชาติ ที่มหาวิทยาลัยธรรมศาสตร์,,,200,,https://www.facebook.com/Changology-Camp-970035159815070/,https://www.facebook.com/Changology-Camp-970035159815070/,2020-4-16 23:59:59,2020-4-18 23:59:59,2020-4-18 23:59:59,,,2020-4-20 8:0:0,2020-4-20 16:0:0,อาคารปฏิบัติการ ปิยะชาติ 2 มหาวิทยาลัยธรรมศาสตร์ (ศูนย์รังสิต),30,5,พี่นิ้ง 081-234-5683,
112,23,117,3,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Critical Thinking Camp 3,ค่ายฝึกคิด วิเคราะห์ ตัดสินใจ Critical Thinking รุ่นที่ 3,Critical Thinking Camp 3 at Chulalongkorn University,ค่าย 1 วันที่จะทำให้น้องได้ติดอาวุธ ลับคมทางความคิด ต่อสู้กับตรรกะวิบัติ ด้วยกิจกรรมที่จะช่วยสร้างวิธีคิดที่เป็นระบบนำไปสู่การสร้างความเข้าใจและการตัดสินใจที่ถูกต้อง!,หลายครั้ง…. ที่เผลอไปเชื่อสิ่งที่ “เค้าบอกมา” ทั้งๆ ที่ไม่รู้ว่าเค้านี่เค้าไหน… หลายครั้ง…. ที่รู้อะไรมาแล้วไปเล่าต่อ แต่เจอคนตอบกลับมาว่า “แก อันนี้มันข้อมูลมั่ว!!” หลายครั้ง…. ที่ปัญหา ที่คิดว่าแก้ไปแล้ว กลับมาหลอกหลอน เพราะดันแก้ไม่ตรงจุด!! และแทบทุกครั้ง…. ที่รู้สึกอยากคิดเก่ง แก้ปัญหาได้เป็นระบบ เหมือนคนนั้นคนนี้จัง ต้องทำยังไงง!!,,,2400,,http://www.baseplayhouse.co/course/skillup/6?schedule=6&utm_source=CampHub&utm_medium=Website&utm_campaign=CIT02_Jan,https://www.facebook.com/BASEPlayhouse/,2020-5-12 23:59:59,2020-5-9 23:59:59,,,,2020-5-10 9:0:0,2020-5-10 16:0:0,"Enginex Co-working space ชั้น 6 อาคารวิศวฯ 100 ปี, คณะวิศวกรรมศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย",30,5,พี่ไหม 081-234-5683,
113,23,117,3,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Creativity in Action Camp 4,ค่ายคิดสร้างสรรค์ คิดต่าง สร้างสิ่งใหม่ Creativity in Action รุ่นที่ 4,Creativity in Action Camp 4 at Chulalongkorn University,เมื่อความคิดสร้างสรรค์ที่ใครๆ คิดว่าขาด จริงๆ อาจจะแค่ซ่อนอยู่ก็ได้! มาเรียนรู้เทคนิคเจ๋งๆ และเพิ่ม Creative Confident ใหม่กัน! กับค่าย 1 วันที่จะพาน้องมาปลดปล่อยความคิดสร้างสรรค์ซ่อนอยู่,Creativity in Action How to solve things creatively ค่ายทักษะการคิดสร้างสรรค์ คิดแตกต่างเพื่อสร้างสิ่งใหม่ ในโลกปัจจุบันที่ทุกอย่างหมุนเร็ว ปัญหาหรือความต้องการมีความซับซ้อนมากยิ่งขึ้น ความคิดสร้างสรรค์หรือ Creativity กลายเป็นทักษะสำคัญที่โลกต้องการ ซึ่งหาไม่ได้ง่ายๆ ในโรงเรียน วันนี้ BASE มาพร้อมกับค่ายเสริมทักษะในศตวรรตที่ 21 ที่น้องๆ จะได้พัฒนาทักษะทางการคิด ได้ฝึกฝนเทคนิคการคิดสร้างสรรค์ผ่าน กิจกรรมและ workshop หลากหลายรูปแบบ เพิ่มเติมความมั่นใจและเปลี่ยน Mindset ให้ทุกคนรู้ว่า “ความคิดสร้างสรรค์สร้างได้และอยู่ในตัวทุกคน”,,,2400,,http://www.baseplayhouse.co/course/skillup/5?schedule=5&utm_source=CampHub&utm_medium=Website&utm_campaign=CIA03_Jan,https://www.facebook.com/BASEPlayhouse/,2020-5-9 23:59:59,2020-5-10 23:59:59,,,,2020-5-11 9:0:0,2020-5-11 16:0:0,"Enginex Co-working space ชั้น 6 อาคารวิศวฯ 100 ปี, คณะวิศวกรรมศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย",30,5,พี่ดาว 081-234-5683,
114,23,117,1,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],Young Creator’s Camp,Young Creator’s Camp ค่ายเด็กกล้าสร้าง โดย กลุ่มเยาวชนนักสร้างรุ่นเยาว์,Young Creator’s Camp at King Mongkut's Institute of Technology Ladkrabang,โอกาสสำหรับเด็กกล้าสร้างมาถึงแล้ว! ค่ายที่พาน้องๆ ผู้รักในการเขียนโปรแกรมและการออกแบบ มาเฟ้นหาสุดยอดไอเดียที่สามารถใช้แก้ไขปัญหาสังคมได้ พร้อมสร้างโปรดักต์จริงภายในเวลา 3 วัน,ถ้าน้องเป็นคนที่มีไอเดีย แต่ยังไม่มีพื้นที่โชว์ของ สมัครเลย! ค่ายสำหรับเด็กกล้าสร้าง Young Creator’s Camp กิจกรรมที่จะพาน้องๆ ระดับมัธยมปลาย หรือเทียบเท่า ที่มีพื้นฐานด้านการเขียนโค้ด หรือ การออกแบบ มาช่วยกันสร้างสรรค์เว็บหรือแอพ เพื่อช่วยแก้ไขปัญหาสังคม ภายในงาน จะมีกิจกรรม workshop มากมายเพื่อเพิ่มพูนทักษะของน้องๆ และได้รับคำแนะนำจากรุ่นพี่ในวงการเทคโนโลยีการออกแบบอีกด้วย! นอกจากนี้น้องๆ ยังจะได้ทดลองทำเว็บไซต์และแอพพลิเคชั่นในค่ายแบบจัดเต็ม,,,,,https://ycc.in.th/,https://www.facebook.com/ycccamp,2020-3-11 23:59:59,2020-3-28 23:59:59,,,,2020-3-29 9:0:0,2020-3-31 16:0:0,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี สถาบันเทคโนโลยีพระจอมเกล้าคุณทหารลาดกระบัง,30,,พี่พิชชี่ 081-234-5683,
115,24,117,4,"[1, 2, 3, 4, 5, 6]","[1, 2, 3]",[4],VET CAMP 40 th,ค่ายเยาวชนอนุรักษ์ธรรมชาติและสิ่งแวดล้อม VETCAMP40,VET CAMP 40 th at Chulalongkorn University,VET CAMP ค่ายเยาวชนอนุรักษ์ ที่ไม่ได้มีดีแค่อนุรักษ์ ขอเชิญชวนน้องๆ ที่สนใจ และพร้อมที่จะเปิดใจให้กับธรรมชาติและสิ่งแวดล้อมรอบกาย มาร่วมหาความหมายและความสุขของการอนุรักษ์ไปกับพวกเรา :),"ค่ายเยาวชนอนุรักษ์ธรรมชาติและสิ่งแวดล้อม (VET CAMP) ครั้งที่ 40 
รับสมัครน้อง ๆ ชั้นมัธยมปลาย “ทุกสายการเรียน” หรือเทียบเท่า (ปีการศึกษา 2561) และน้องๆ สายอาชีพ เป็นค่ายที่จะพาน้องๆ ไปสัมผัสและใกล้ชิดกับธรรมชาติมากยิ่งขึ้น มาพร้อมกับกิจกรรมต่างๆ มากมาย ที่สอดแทรกทั้งความรู้ ความสนุก และการอนุรักษ์ธรรมชาติไปในตัว ค่ายนี้จัดโดยพี่ๆ นิสิตคณะสัตวแพทยศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย พี่ๆ ฝากมาบอกว่า มาสมัครกันเยอะๆ นะคะ พี่ๆ ทุกคน รอน้องๆ อยู่ แล้วเจอกันนะ :)",,,1500,,,https://www.facebook.com/vetcampcu,2020-3-28 23:59:59,2020-5-29 23:59:59,2020-4-10 23:59:59,,,2020-6-10 9:0:0,2020-6-16 16:0:0,ศูนย์ศึกษาธรรมชาติและสัตว์ป่าห้วยกุ่ม จังหวัดชัยภูมิ,25,5,พี่กิฟต์ 081-234-5683,
